Inserting Teams:
Team ID		Depth
KCR2003         0
KCR2003         0
KCR2003         0
CHW1962         9
CHW1962         0
CHW1962         0
CHW1962         0
CHW1962         0
MIN1989         23
MIN1989         0
MIN1989         0
MIN1989         0
MIN1989         0
PIT1965         14
PIT1965         0
PIT1965         0
PIT1965         0
PIT1965         0
BOS2012         8
BOS2012         0
BOS2012         0
BOS2012         0
BOS2012         0
MIL2012         14
MIL2012         0
MIL2012         0
MIL2012         0
MIL2012         0
TBR2009         17
TBR2009         0
TBR2009         0
TBR2009         0
TBR2009         0
NYY2008         20
NYY2008         0
NYY2008         0
NYY2008         0
NYY2008         0
MIL1992         13
MIL1992         0
MIL1992         0
MIL1992         0
MIL1992         0
CLE1969         16
CLE1969         0
CLE1969         0
CLE1969         0
CLE1969         0
PIT2009         32
PIT2009         0
PIT2009         0
PIT2009         0
PIT2009         0
ATL2003         14
ATL2003         0
ATL2003         0
ATL2003         0
ATL2003         0
SDP2008         15
SDP2008         0
SDP2008         0
SDP2008         0
SDP2008         0
ARI2007         13
ARI2007         0
ARI2007         0
ARI2007         0
ARI2007         0
FLA1993         16
FLA1993         0
FLA1993         0
FLA1993         0
FLA1993         0
BAL1991         14
BAL1991         0
BAL1991         0
BAL1991         0
BAL1991         0
NYM1997         13
NYM1997         0
NYM1997         0
NYM1997         0
NYM1997         0
PIT2006         14
PIT2006         0
PIT2006         0
PIT2006         0
PIT2006         0
SFG1990         16
SFG1990         0
SFG1990         0
SFG1990         0
SFG1990         0
PHI1998         14
PHI1998         0
PHI1998         0
PHI1998         0
PHI1998         0
TOR1985         14
TOR1985         0
TOR1985         0
TOR1985         0
TOR1985         0
CHC1983         19
CHC1983         0
CHC1983         0
CHC1983         0
CHC1983         0
PHI2011         14
PHI2011         0
PHI2011         0
PHI2011         0
PHI2011         0
COL2002         12
COL2002         0
COL2002         0
COL2002         0
COL2002         0
STL1999         8
STL1999         0
STL1999         0
STL1999         0
STL1999         0
WSA1964         7
WSA1964         0
WSA1964         0
WSA1964         0
WSA1964         0
CLE1965         10
CLE1965         0
CLE1965         0
CLE1965         0
CLE1965         0
SFG1993         11
SFG1993         0
SFG1993         0
SFG1993         0
SFG1993         0
SFG2001         10
SFG2001         0
SFG2001         0
SFG2001         0
SFG2001         0
BAL1971         17
BAL1971         0
BAL1971         0
BAL1971         0
BAL1971         0
MON1984         17
MON1984         0
MON1984         0
MON1984         0
MON1984         0
PIT2011         12
PIT2011         0
PIT2011         0
PIT2011         0
PIT2011         0
NYM1978         11
NYM1978         0
NYM1978         0
NYM1978         0
NYM1978         0
CLE2009         26
CLE2009         0
CLE2009         0
CLE2009         0
CLE2009         0
NYY1983         16
NYY1983         0
NYY1983         0
NYY1983         0
NYY1983         0
STL2009         13
STL2009         0
STL2009         0
STL2009         0
STL2009         0
HOU1977         18
HOU1977         0
HOU1977         0
HOU1977         0
HOU1977         0
OAK1988         16
OAK1988         0
OAK1988         0
OAK1988         0
OAK1988         0
ANA2001         15
ANA2001         0
ANA2001         0
ANA2001         0
ANA2001         0
PHI1969         13
PHI1969         0
PHI1969         0
PHI1969         0
PHI1969         0
SFG1983         22
SFG1983         0
SFG1983         0
SFG1983         0
SFG1983         0
BOS1993         17
BOS1993         0
BOS1993         0
BOS1993         0
BOS1993         0
LAD2008         22
LAD2008         0
LAD2008         0
LAD2008         0
LAD2008         0
MIN2003         19
MIN2003         0
MIN2003         0
MIN2003         0
MIN2003         0
BOS1974         15
BOS1974         0
BOS1974         0
BOS1974         0
BOS1974         0
PIT2002         13
PIT2002         0
PIT2002         0
PIT2002         0
PIT2002         0
CIN1969         21
CIN1969         0
CIN1969         0
CIN1969         0
CIN1969         0
MON1969         13
MON1969         0
MON1969         0
MON1969         0
MON1969         0
NYM1962         10
NYM1962         0
NYM1962         0
NYM1962         0
NYM1962         0
NYY1984         6
NYY1984         0
NYY1984         0
NYY1984         0
NYY1984         0
LAD1963         13
LAD1963         0
LAD1963         0
LAD1963         0
LAD1963         0
MIN1980         11
MIN1980         0
MIN1980         0
MIN1980         0
MIN1980         0
CHW2009         17
CHW2009         0
CHW2009         0
CHW2009         0
CHW2009         0
LAD1986         16
LAD1986         0
LAD1986         0
LAD1986         0
LAD1986         0
BOS1991         7
BOS1991         0
BOS1991         0
BOS1991         0
BOS1991         0
DET1998         21
DET1998         0
DET1998         0
DET1998         0
DET1998         0
LAA1963         9
LAA1963         0
LAA1963         0
LAA1963         0
LAA1963         0
ATL1977         15
ATL1977         0
ATL1977         0
ATL1977         0
ATL1977         0
SEA1992         17
SEA1992         0
SEA1992         0
SEA1992         0
SEA1992         0
SEA2005         9
SEA2005         0
SEA2005         0
SEA2005         0
SEA2005         0
TOR2000         9
TOR2000         0
TOR2000         0
TOR2000         0
TOR2000         0
NYY1968         19
NYY1968         0
NYY1968         0
NYY1968         0
NYY1968         0
PIT2010         8
PIT2010         0
PIT2010         0
PIT2010         0
PIT2010         0
MON1997         15
MON1997         0
MON1997         0
MON1997         0
MON1997         0
SEA1991         9
SEA1991         0
SEA1991         0
SEA1991         0
SEA1991         0
LAD2007         8
LAD2007         0
LAD2007         0
LAD2007         0
LAD2007         0
SFG2003         13
SFG2003         0
SFG2003         0
SFG2003         0
SFG2003         0
BAL2009         12
BAL2009         0
BAL2009         0
BAL2009         0
BAL2009         0
KCR2012         11
KCR2012         0
KCR2012         0
KCR2012         0
KCR2012         0
