Inserting Teams:
Team ID		Depth
HOU1966         7
KCA1966         7
LAD1966         7
MIN1966         6
NYM1966         8
NYY1966         9
PHI1966         8
PIT1966         10
SFG1966         6
STL1966         6
WSA1966         7
BAL1965         24
BOS1965         16
CAL1965         10
CHC1965         10
CHW1965         8
CIN1965         9
CLE1965         8
DET1965         7
HOU1965         7
KCA1965         6
LAD1965         7
MIN1965         10
MLN1965         12
NYM1965         5
NYY1965         7
PHI1965         9
PIT1965         9
SFG1965         6
STL1965         7
WSA1965         7
BAL1964         21
BOS1964         14
CHC1964         10
CHW1964         8
CIN1964         7
CLE1964         7
DET1964         8
HOU1964         7
KCA1964         5
LAA1964         24
LAD1964         7
MIN1964         6
MLN1964         13
NYM1964         6
NYY1964         7
PHI1964         6
PIT1964         8
SFG1964         6
STL1964         6
WSA1964         5
BAL1963         30
BOS1963         14
CHC1963         14
CHW1963         15
CIN1963         16
CLE1963         7
DET1963         6
HOU1963         15
KCA1963         10
LAA1963         12
LAD1963         6
MIN1963         10
MLN1963         8
NYM1963         6
NYY1963         6
PHI1963         7
PIT1963         7
SFG1963         5
STL1963         5
WSA1963         7
BAL1962         27
BOS1962         23
CHC1962         11
CHW1962         12
CIN1962         10
CLE1962         8
DET1962         7
HOU1962         10
KCA1962         8
LAA1962         10
LAD1962         4
MIN1962         7
MLN1962         8
NYM1962         9
NYY1962         9
PHI1962         8
PIT1962         7
SFG1962         9
STL1962         11
WSA1962         5
